date,kpi_name,region,device_type,browser,channel,business_segment,impressions,clicks,conversions,orders,revenue,latency_ms,kpi_value,is_incident,incident_id,incident_type,incident_description
2026-02-01,conversion_rate,North America,Mobile,Safari,Email,Enterprise,898,61,7,5,404.24,211.56,0.114754,False,,,
2026-02-01,click_through_rate,North America,Mobile,Safari,Email,Enterprise,898,61,7,5,404.24,211.56,0.067929,False,,,
2026-02-01,average_order_value,North America,Mobile,Safari,Email,Enterprise,898,61,7,5,404.24,211.56,80.84783,False,,,
2026-02-01,latency_ms,North America,Mobile,Safari,Email,Enterprise,898,61,7,5,404.24,211.56,211.561471,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Safari,Email,Enterprise,898,61,7,5,404.24,211.56,0.450155,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Organic,SMB,777,64,5,4,240.58,229.69,0.078125,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Organic,SMB,777,64,5,4,240.58,229.69,0.082368,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Organic,SMB,777,64,5,4,240.58,229.69,60.143997,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Organic,SMB,777,64,5,4,240.58,229.69,229.693954,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Organic,SMB,777,64,5,4,240.58,229.69,0.309622,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Organic,Mid-Market,862,67,7,5,369.04,218.67,0.104478,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Organic,Mid-Market,862,67,7,5,369.04,218.67,0.077726,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Organic,Mid-Market,862,67,7,5,369.04,218.67,73.80808,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Organic,Mid-Market,862,67,7,5,369.04,218.67,218.668068,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Organic,Mid-Market,862,67,7,5,369.04,218.67,0.428121,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Organic,Enterprise,1079,85,9,7,617.75,216.66,0.105882,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Organic,Enterprise,1079,85,9,7,617.75,216.66,0.078777,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Organic,Enterprise,1079,85,9,7,617.75,216.66,88.250421,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Organic,Enterprise,1079,85,9,7,617.75,216.66,216.65689,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Organic,Enterprise,1079,85,9,7,617.75,216.66,0.572524,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Paid Search,SMB,842,72,6,5,330.91,241.66,0.083333,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Paid Search,SMB,842,72,6,5,330.91,241.66,0.085511,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Paid Search,SMB,842,72,6,5,330.91,241.66,66.181223,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Paid Search,SMB,842,72,6,5,330.91,241.66,241.655753,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Paid Search,SMB,842,72,6,5,330.91,241.66,0.393,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Paid Search,Mid-Market,1051,91,9,7,533.32,227.53,0.098901,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Paid Search,Mid-Market,1051,91,9,7,533.32,227.53,0.086584,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Paid Search,Mid-Market,1051,91,9,7,533.32,227.53,76.188528,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Paid Search,Mid-Market,1051,91,9,7,533.32,227.53,227.534767,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Paid Search,Mid-Market,1051,91,9,7,533.32,227.53,0.50744,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Paid Search,Enterprise,1163,102,12,9,867.21,226.18,0.117647,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Paid Search,Enterprise,1163,102,12,9,867.21,226.18,0.087704,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Paid Search,Enterprise,1163,102,12,9,867.21,226.18,96.356143,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Paid Search,Enterprise,1163,102,12,9,867.21,226.18,226.181973,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Paid Search,Enterprise,1163,102,12,9,867.21,226.18,0.745662,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Email,SMB,665,45,4,3,179.44,212.94,0.088889,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Email,SMB,665,45,4,3,179.44,212.94,0.067669,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Email,SMB,665,45,4,3,179.44,212.94,59.813714,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Email,SMB,665,45,4,3,179.44,212.94,212.93706,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Email,SMB,665,45,4,3,179.44,212.94,0.269836,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Email,Mid-Market,728,51,5,4,271.25,228.51,0.098039,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Email,Mid-Market,728,51,5,4,271.25,228.51,0.070055,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Email,Mid-Market,728,51,5,4,271.25,228.51,67.813405,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Email,Mid-Market,728,51,5,4,271.25,228.51,228.507403,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Email,Mid-Market,728,51,5,4,271.25,228.51,0.372601,False,,,
2026-02-01,conversion_rate,North America,Mobile,Firefox,Email,Enterprise,903,56,7,6,478.84,221.46,0.125,False,,,
2026-02-01,click_through_rate,North America,Mobile,Firefox,Email,Enterprise,903,56,7,6,478.84,221.46,0.062016,False,,,
2026-02-01,average_order_value,North America,Mobile,Firefox,Email,Enterprise,903,56,7,6,478.84,221.46,79.806372,False,,,
2026-02-01,latency_ms,North America,Mobile,Firefox,Email,Enterprise,903,56,7,6,478.84,221.46,221.463631,False,,,
2026-02-01,revenue_per_session,North America,Mobile,Firefox,Email,Enterprise,903,56,7,6,478.84,221.46,0.530275,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Organic,SMB,791,61,5,4,246.49,162.7,0.081967,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Organic,SMB,791,61,5,4,246.49,162.7,0.077118,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Organic,SMB,791,61,5,4,246.49,162.7,61.622873,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Organic,SMB,791,61,5,4,246.49,162.7,162.701744,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Organic,SMB,791,61,5,4,246.49,162.7,0.31162,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Organic,Mid-Market,853,67,7,5,360.71,167.23,0.104478,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Organic,Mid-Market,853,67,7,5,360.71,167.23,0.078546,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Organic,Mid-Market,853,67,7,5,360.71,167.23,72.141403,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Organic,Mid-Market,853,67,7,5,360.71,167.23,167.23469,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Organic,Mid-Market,853,67,7,5,360.71,167.23,0.422869,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Organic,Enterprise,1109,86,11,9,793.73,180.69,0.127907,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Organic,Enterprise,1109,86,11,9,793.73,180.69,0.077547,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Organic,Enterprise,1109,86,11,9,793.73,180.69,88.192535,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Organic,Enterprise,1109,86,11,9,793.73,180.69,180.691581,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Organic,Enterprise,1109,86,11,9,793.73,180.69,0.715719,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Paid Search,SMB,873,82,7,5,335.14,161.04,0.085366,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Paid Search,SMB,873,82,7,5,335.14,161.04,0.093929,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Paid Search,SMB,873,82,7,5,335.14,161.04,67.028184,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Paid Search,SMB,873,82,7,5,335.14,161.04,161.044197,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Paid Search,SMB,873,82,7,5,335.14,161.04,0.383896,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Paid Search,Mid-Market,974,84,8,6,475.13,180.04,0.095238,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Paid Search,Mid-Market,974,84,8,6,475.13,180.04,0.086242,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Paid Search,Mid-Market,974,84,8,6,475.13,180.04,79.188471,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Paid Search,Mid-Market,974,84,8,6,475.13,180.04,180.035703,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Paid Search,Mid-Market,974,84,8,6,475.13,180.04,0.487814,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Paid Search,Enterprise,1193,106,12,9,867.98,175.12,0.113208,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Paid Search,Enterprise,1193,106,12,9,867.98,175.12,0.088852,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Paid Search,Enterprise,1193,106,12,9,867.98,175.12,96.442614,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Paid Search,Enterprise,1193,106,12,9,867.98,175.12,175.124456,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Paid Search,Enterprise,1193,106,12,9,867.98,175.12,0.727564,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Email,SMB,638,45,4,3,184.51,179.8,0.088889,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Email,SMB,638,45,4,3,184.51,179.8,0.070533,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Email,SMB,638,45,4,3,184.51,179.8,61.504653,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Email,SMB,638,45,4,3,184.51,179.8,179.80215,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Email,SMB,638,45,4,3,184.51,179.8,0.289207,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Email,Mid-Market,774,54,5,4,270.72,178.41,0.092593,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Email,Mid-Market,774,54,5,4,270.72,178.41,0.069767,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Email,Mid-Market,774,54,5,4,270.72,178.41,67.680407,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Email,Mid-Market,774,54,5,4,270.72,178.41,178.412496,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Email,Mid-Market,774,54,5,4,270.72,178.41,0.34977,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Chrome,Email,Enterprise,954,64,7,6,493.47,182.92,0.109375,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Chrome,Email,Enterprise,954,64,7,6,493.47,182.92,0.067086,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Chrome,Email,Enterprise,954,64,7,6,493.47,182.92,82.244395,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Chrome,Email,Enterprise,954,64,7,6,493.47,182.92,182.91879,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Chrome,Email,Enterprise,954,64,7,6,493.47,182.92,0.51726,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Organic,SMB,777,58,5,4,252.67,201.15,0.086207,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Organic,SMB,777,58,5,4,252.67,201.15,0.074646,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Organic,SMB,777,58,5,4,252.67,201.15,63.168029,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Organic,SMB,777,58,5,4,252.67,201.15,201.154237,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Organic,SMB,777,58,5,4,252.67,201.15,0.325189,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Organic,Mid-Market,911,69,7,5,358.52,191.0,0.101449,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Organic,Mid-Market,911,69,7,5,358.52,191.0,0.075741,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Organic,Mid-Market,911,69,7,5,358.52,191.0,71.703849,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Organic,Mid-Market,911,69,7,5,358.52,191.0,191.002803,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Organic,Mid-Market,911,69,7,5,358.52,191.0,0.393545,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Organic,Enterprise,1083,81,9,7,596.95,188.48,0.111111,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Organic,Enterprise,1083,81,9,7,596.95,188.48,0.074792,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Organic,Enterprise,1083,81,9,7,596.95,188.48,85.278645,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Organic,Enterprise,1083,81,9,7,596.95,188.48,188.479626,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Organic,Enterprise,1083,81,9,7,596.95,188.48,0.551201,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Paid Search,SMB,899,75,7,6,406.54,198.52,0.093333,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Paid Search,SMB,899,75,7,6,406.54,198.52,0.083426,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Paid Search,SMB,899,75,7,6,406.54,198.52,67.756791,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Paid Search,SMB,899,75,7,6,406.54,198.52,198.524321,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Paid Search,SMB,899,75,7,6,406.54,198.52,0.452214,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Paid Search,Mid-Market,1022,89,9,7,505.79,195.06,0.101124,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Paid Search,Mid-Market,1022,89,9,7,505.79,195.06,0.087084,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Paid Search,Mid-Market,1022,89,9,7,505.79,195.06,72.255437,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Paid Search,Mid-Market,1022,89,9,7,505.79,195.06,195.060914,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Paid Search,Mid-Market,1022,89,9,7,505.79,195.06,0.4949,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Paid Search,Enterprise,1250,113,12,10,955.2,198.19,0.106195,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Paid Search,Enterprise,1250,113,12,10,955.2,198.19,0.0904,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Paid Search,Enterprise,1250,113,12,10,955.2,198.19,95.519654,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Paid Search,Enterprise,1250,113,12,10,955.2,198.19,198.189307,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Paid Search,Enterprise,1250,113,12,10,955.2,198.19,0.764157,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Email,SMB,696,47,4,3,168.45,191.52,0.085106,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Email,SMB,696,47,4,3,168.45,191.52,0.067529,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Email,SMB,696,47,4,3,168.45,191.52,56.151351,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Email,SMB,696,47,4,3,168.45,191.52,191.521928,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Email,SMB,696,47,4,3,168.45,191.52,0.242032,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Email,Mid-Market,781,51,5,4,253.26,188.72,0.098039,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Email,Mid-Market,781,51,5,4,253.26,188.72,0.065301,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Email,Mid-Market,781,51,5,4,253.26,188.72,63.31434,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Email,Mid-Market,781,51,5,4,253.26,188.72,188.720116,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Email,Mid-Market,781,51,5,4,253.26,188.72,0.324273,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Safari,Email,Enterprise,988,60,7,5,406.31,178.83,0.116667,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Safari,Email,Enterprise,988,60,7,5,406.31,178.83,0.060729,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Safari,Email,Enterprise,988,60,7,5,406.31,178.83,81.262933,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Safari,Email,Enterprise,988,60,7,5,406.31,178.83,178.832836,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Safari,Email,Enterprise,988,60,7,5,406.31,178.83,0.41125,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Organic,SMB,793,60,5,4,245.78,197.94,0.083333,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Organic,SMB,793,60,5,4,245.78,197.94,0.075662,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Firefox,Organic,SMB,793,60,5,4,245.78,197.94,61.445174,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Firefox,Organic,SMB,793,60,5,4,245.78,197.94,197.936705,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Firefox,Organic,SMB,793,60,5,4,245.78,197.94,0.309938,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Organic,Mid-Market,877,68,6,5,346.02,207.74,0.088235,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Organic,Mid-Market,877,68,6,5,346.02,207.74,0.077537,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Firefox,Organic,Mid-Market,877,68,6,5,346.02,207.74,69.203572,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Firefox,Organic,Mid-Market,877,68,6,5,346.02,207.74,207.735168,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Firefox,Organic,Mid-Market,877,68,6,5,346.02,207.74,0.394547,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Organic,Enterprise,1080,81,9,7,596.63,195.17,0.111111,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Organic,Enterprise,1080,81,9,7,596.63,195.17,0.075,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Firefox,Organic,Enterprise,1080,81,9,7,596.63,195.17,85.232477,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Firefox,Organic,Enterprise,1080,81,9,7,596.63,195.17,195.165917,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Firefox,Organic,Enterprise,1080,81,9,7,596.63,195.17,0.552433,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Paid Search,SMB,860,73,6,4,271.99,208.97,0.082192,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Paid Search,SMB,860,73,6,4,271.99,208.97,0.084884,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Firefox,Paid Search,SMB,860,73,6,4,271.99,208.97,67.997176,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Firefox,Paid Search,SMB,860,73,6,4,271.99,208.97,208.970815,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Firefox,Paid Search,SMB,860,73,6,4,271.99,208.97,0.316266,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Paid Search,Mid-Market,1020,89,8,6,467.22,209.25,0.089888,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Paid Search,Mid-Market,1020,89,8,6,467.22,209.25,0.087255,False,,,
2026-02-01,average_order_value,EMEA,Desktop,Firefox,Paid Search,Mid-Market,1020,89,8,6,467.22,209.25,77.870109,False,,,
2026-02-01,latency_ms,EMEA,Desktop,Firefox,Paid Search,Mid-Market,1020,89,8,6,467.22,209.25,209.251007,False,,,
2026-02-01,revenue_per_session,EMEA,Desktop,Firefox,Paid Search,Mid-Market,1020,89,8,6,467.22,209.25,0.458059,False,,,
2026-02-01,conversion_rate,EMEA,Desktop,Firefox,Paid Search,Enterprise,1194,102,12,9,828.75,200.68,0.117647,False,,,
2026-02-01,click_through_rate,EMEA,Desktop,Firefox,Paid Search,Enterprise,1194,102,12,9,828.75,200.68,0.085427,False,,,
