analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-02-13,revenue_per_session,residual_anomaly,region,APAC,0.25212375,0.34862495833333335,0.3860048333333334,0.673014993865644,1,4,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region,North America,0.421357,0.52704425,0.10568725000000001,0.18426998257040852,2,1,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region,EMEA,0.168954,0.25080758333333336,0.08185358333333337,0.14271502356394758,3,1,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Chrome,0.20716,0.30647795833333336,0.19863591666666666,0.34632973137274153,1,2,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.324692,0.43589358333333333,0.11120158333333335,0.1938844451211964,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Safari,0.421357,0.52704425,0.10568725000000001,0.18426998257040852,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.168954,0.25080758333333336,0.08185358333333337,0.14271502356394758,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-13,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.269483,0.34565033333333334,0.07616733333333336,0.132800817371706,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,browser,Chrome,0.311623,0.4066093846153846,0.18997276923076922,0.5459469126476894,1,2,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,browser,Firefox,0.39683,0.4894313076923077,0.09260130769230768,0.26611918248315886,2,1,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,browser,Safari,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,3,1,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,business_segment,SMB,0.311623,0.4066093846153846,0.18997276923076922,0.5459469126476894,1,2,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.39683,0.4894313076923077,0.09260130769230768,0.26611918248315886,2,1,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,3,1,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,channel,Paid Search,0.34002533333333335,0.4342166923076923,0.2825740769230769,0.8120660951308482,1,3,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,channel,Email,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,2,1,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,device_type,Mobile,0.355402,0.4590933846153846,0.2073827692307692,0.5959800610177599,1,2,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,device_type,Desktop,0.34518499999999996,0.41547826923076925,0.14058653846153846,0.40401993898224003,2,2,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Chrome + Paid Search + SMB,0.313974,0.4287554615384615,0.11478146153846153,0.32986087853460105,1,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Chrome + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Firefox + Paid Search + Mid-Market,0.39683,0.4894313076923077,0.09260130769230768,0.26611918248315886,2,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Firefox + Paid Search + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Paid Search + SMB,0.309272,0.3844633076923077,0.0751913076923077,0.21608603411308824,3,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Email + Enterprise,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,4,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region,North America,0.355402,0.4590933846153846,0.2073827692307692,0.5959800610177599,1,2,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region,APAC,0.309272,0.3844633076923077,0.0751913076923077,0.21608603411308824,2,1,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region,EMEA,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,3,1,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Chrome,0.313974,0.4287554615384615,0.11478146153846153,0.32986087853460105,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Firefox,0.39683,0.4894313076923077,0.09260130769230768,0.26611918248315886,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.309272,0.3844633076923077,0.0751913076923077,0.21608603411308824,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-14,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.381098,0.44649323076923075,0.06539523076923076,0.1879339048691518,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,browser,Safari,0.3327565,0.39866267857142856,0.13181235714285716,0.6109319148893907,1,2,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,browser,Chrome,0.223973,0.30791685714285716,0.08394385714285715,0.3890680851106093,2,1,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.2808745,0.3614254642857143,0.1611019285714286,0.7466849986443033,1,2,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,business_segment,SMB,0.327737,0.3823912857142857,0.05465428571428571,0.25331500135569673,2,1,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,channel,Email,0.223973,0.30791685714285716,0.08394385714285715,0.3890680851106093,1,1,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,channel,Organic,0.337776,0.41493407142857147,0.07715807142857145,0.357616913533694,2,1,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,channel,Paid Search,0.327737,0.3823912857142857,0.05465428571428571,0.25331500135569673,3,1,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,device_type,Desktop,0.3327565,0.39866267857142856,0.13181235714285716,0.6109319148893907,1,2,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,device_type,Mobile,0.223973,0.30791685714285716,0.08394385714285715,0.3890680851106093,2,1,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-02-15,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Email + Mid-Market,0.223973,0.30791685714285716,0.08394385714285715,0.3890680851106093,1,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
